symbol,minute_str,minute_int,updated_at_ms,spot_price,strike,straddle_price,open,high,low,close,ce_close,pe_close,ce_volume,pe_volume,volume,source,version,fo_segment,expiry_rank,spot_pubsub_token,atm_strike,selected_from_atm,ce_instrument_key,pe_instrument_key,ce_exchange_token,pe_exchange_token,ce_pubsub_token,pe_pubsub_token,ce_carry_forward,pe_carry_forward,carry_forward,ce_open,ce_high,ce_low,pe_open,pe_high,pe_low
BANKNIFTY,10:04:00,100400,1774587015227,52759.35,52800.0,1258.85,1271.6,1281.6999999999998,1242.75,1258.85,620.2,638.65,3990.0,4350.0,8340.0,startup_backfill,290,NSE_FO,1,NSE_INDEX:Nifty_Bank,52800.0,False,NSE_FO|52396,NSE_FO|52397,52396,52397,NSE_FO:52396,NSE_FO:52397,False,False,False,622.25,625.8,610.25,649.35,655.9,632.5
BANKNIFTY,10:05:00,100500,1774587015228,52718.9,52700.0,1267.8,1272.4499999999998,1289.3,1248.8,1267.8,658.75,609.05,3480.0,3360.0,6840.0,startup_backfill,291,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,679.05,679.3,657.05,593.4,610.0,591.75
BANKNIFTY,10:06:00,100600,1774587015229,52673.65,52700.0,1269.55,1268.95,1294.8,1248.6,1269.55,642.0,627.55,3780.0,3840.0,7620.0,startup_backfill,292,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,658.95,662.3,641.2,610.0,632.5,607.4
BANKNIFTY,10:07:00,100700,1774587015230,52661.35,52700.0,1271.0,1272.5,1291.3,1249.7,1271.0,632.2,638.8,3630.0,3540.0,7170.0,startup_backfill,293,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,643.65,646.3,624.85,628.85,645.0,624.85
BANKNIFTY,10:08:00,100800,1774587015231,52654.6,52700.0,1272.15,1274.25,1280.1,1260.05,1272.15,630.05,642.1,3960.0,3570.0,7530.0,startup_backfill,294,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,632.85,638.0,630.0,641.4,642.1,630.05
BANKNIFTY,10:09:00,100900,1774587015232,52716.6,52700.0,1261.55,1271.35,1296.1,1233.05,1261.55,652.75,608.8,3600.0,3900.0,7500.0,startup_backfill,295,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,630.25,655.0,630.25,641.1,641.1,602.8
BANKNIFTY,10:10:00,101000,1774587015232,52679.8,52700.0,1268.7,1257.55,1287.35,1242.8,1268.7,638.7,630.0,4020.0,3660.0,7680.0,startup_backfill,296,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,651.75,654.5,637.0,605.8,632.85,605.8
BANKNIFTY,10:11:00,101100,1774587015233,52651.6,52700.0,1262.7,1266.7,1286.9,1247.0500000000002,1262.7,619.7,643.0,3930.0,3510.0,7440.0,startup_backfill,297,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,639.2,640.9,619.7,627.5,646.0,627.35
BANKNIFTY,10:12:00,101200,1774587015234,52654.7,52700.0,1269.7,1265.55,1283.3,1256.15,1269.7,630.85,638.85,3870.0,3750.0,7620.0,startup_backfill,298,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,620.4,633.3,619.15,645.15,650.0,637.0
BANKNIFTY,10:13:00,101300,1774587015235,52628.5,52600.0,1277.8000000000002,1281.75,1299.1,1259.6,1277.8000000000002,674.85,602.95,3420.0,4200.0,7620.0,startup_backfill,299,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,687.05,687.2,665.0,594.7,611.9,594.6
BANKNIFTY,10:14:00,101400,1774587015236,52629.1,52600.0,1276.5,1278.0,1288.6,1256.5,1276.5,674.6,601.9,3060.0,4050.0,7110.0,startup_backfill,300,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,675.8,678.0,665.0,602.2,610.6,591.5
BANKNIFTY,10:15:00,101500,1774587015237,52649.85,52600.0,1276.3,1274.9,1294.3,1253.1,1276.3,681.0,595.3,3570.0,4320.0,7890.0,startup_backfill,301,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,673.05,688.3,670.0,601.85,606.0,583.1
BANKNIFTY,10:16:00,101600,1774587015237,52638.8,52600.0,1278.65,1279.45,1292.2,1263.65,1278.65,679.05,599.6,3690.0,3960.0,7650.0,startup_backfill,302,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,684.2,688.2,672.0,595.25,604.0,591.65
BANKNIFTY,10:17:00,101700,1774587015238,52632.7,52600.0,1267.95,1276.7,1281.25,1259.25,1267.95,666.5,601.45,4230.0,3840.0,8070.0,startup_backfill,303,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,674.25,676.25,662.45,602.45,605.0,596.8
BANKNIFTY,10:18:00,101800,1774587015239,52605.05,52600.0,1260.2,1269.25,1273.65,1253.75,1260.2,656.2,604.0,3600.0,5070.0,8670.0,startup_backfill,304,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,666.0,668.65,655.75,603.25,605.0,598.0
BANKNIFTY,10:19:00,101900,1774587015240,52615.9,52600.0,1262.9,1257.0,1276.9,1248.35,1262.9,655.65,607.25,3480.0,3810.0,7290.0,startup_backfill,305,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,652.5,666.9,652.0,604.5,610.0,596.35
BANKNIFTY,10:20:00,102000,1774587015240,52605.7,52600.0,1259.4,1259.45,1265.7,1252.6,1259.4,653.55,605.85,1050.0,1290.0,2340.0,startup_backfill,306,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,654.0,658.6,652.0,605.45,607.1,600.6
BANKNIFTY,10:21:00,102100,1774587061225,52622.65,52600.0,1252.3000000000002,1252.3000000000002,1252.3000000000002,1252.3000000000002,1252.3000000000002,660.7,591.6,60.0,0.0,60.0,redis_hash,307,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,660.7,660.7,660.7,591.6,591.6,591.6
BANKNIFTY,10:22:00,102200,1774587121279,52624.0,52600.0,1252.8,1252.35,1252.8,1252.35,1252.8,665.0,587.8,30.0,90.0,120.0,redis_hash,308,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,665.0,665.0,665.0,587.35,587.8,587.35
BANKNIFTY,10:23:00,102300,1774587183235,52649.85,52600.0,1246.05,1245.45,1246.1,1245.45,1246.05,671.0,575.05,60.0,150.0,210.0,redis_hash,309,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,671.0,671.0,671.0,574.45,575.1,574.45
BANKNIFTY,10:24:00,102400,1774587241198,52666.9,52700.0,1243.95,1242.65,1243.95,1242.65,1243.95,621.85,622.1,60.0,120.0,180.0,redis_hash,310,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,620.55,621.85,620.55,622.1,622.1,622.1
BANKNIFTY,10:25:00,102500,1774587302346,52670.8,52700.0,1244.55,1237.4,1244.55,1237.4,1244.55,629.5,615.05,90.0,120.0,210.0,redis_hash,311,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,627.0,629.5,627.0,610.4,615.05,610.4
BANKNIFTY,10:26:00,102600,1774587363085,52698.8,52700.0,1239.05,1237.1,1239.65,1236.45,1239.05,642.0,597.05,120.0,150.0,270.0,redis_hash,312,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,640.65,642.0,640.0,596.45,597.65,596.45
BANKNIFTY,10:27:00,102700,1774587420696,52656.95,52700.0,1244.5500000000002,1244.5500000000002,1244.5500000000002,1244.5500000000002,1244.5500000000002,621.35,623.2,60.0,90.0,150.0,redis_hash,313,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,621.35,621.35,621.35,623.2,623.2,623.2
BANKNIFTY,10:28:00,102800,1774587482123,52660.75,52700.0,1247.95,1248.8,1248.95,1247.8,1247.95,628.95,619.0,90.0,120.0,210.0,redis_hash,314,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,628.8,628.95,628.8,620.0,620.0,619.0
BANKNIFTY,10:29:00,102900,1774587541456,52686.25,52700.0,1243.75,1242.3000000000002,1243.75,1242.3000000000002,1243.75,634.45,609.3,30.0,150.0,180.0,redis_hash,315,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,634.45,634.45,634.45,607.85,609.3,607.85
BANKNIFTY,10:30:00,103000,1774587603274,52690.9,52700.0,1251.05,1247.6999999999998,1251.05,1247.1999999999998,1251.05,636.8,614.25,120.0,240.0,360.0,redis_hash,316,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,634.15,636.8,634.15,613.55,614.25,613.05
BANKNIFTY,10:31:00,103100,1774587661337,52711.45,52700.0,1243.85,1244.05,1245.1,1242.8,1243.85,645.8,598.05,60.0,90.0,150.0,redis_hash,317,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,647.05,647.05,645.8,597.0,598.05,597.0
BANKNIFTY,10:32:00,103200,1774587722638,52753.45,52800.0,1218.2,1218.75,1222.35,1214.5,1218.2,604.6,613.6,150.0,120.0,270.0,redis_hash,318,NSE_FO,1,NSE_INDEX:Nifty_Bank,52800.0,False,NSE_FO|52396,NSE_FO|52397,52396,52397,NSE_FO:52396,NSE_FO:52397,False,False,False,601.45,605.05,601.45,617.3,617.3,613.05
BANKNIFTY,10:33:00,103300,1774587781137,52713.6,52700.0,1235.75,1235.75,1235.75,1235.75,1235.75,643.5,592.25,30.0,30.0,60.0,redis_hash,319,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,643.5,643.5,643.5,592.25,592.25,592.25
BANKNIFTY,10:34:00,103400,1774587842646,52662.35,52700.0,1230.25,1231.3000000000002,1234.0,1227.15,1230.25,619.2,611.05,120.0,120.0,240.0,redis_hash,320,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,622.95,622.95,618.8,608.35,611.05,608.35
BANKNIFTY,10:35:00,103500,1774587900689,52673.3,52700.0,1229.85,1229.85,1229.85,1229.85,1229.85,628.9,600.95,30.0,0.0,30.0,redis_hash,321,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,628.9,628.9,628.9,600.95,600.95,600.95
BANKNIFTY,10:36:00,103600,1774587962106,52718.3,52700.0,1221.7,1224.0500000000002,1228.15,1217.6,1221.7,641.0,580.7,450.0,90.0,540.0,redis_hash,322,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,647.45,647.45,641.0,576.6,580.7,576.6
BANKNIFTY,10:37:00,103700,1774588020589,52692.45,52700.0,1219.9,1219.9,1219.9,1219.9,1219.9,630.4,589.5,0.0,30.0,30.0,redis_hash,323,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,630.4,630.4,630.4,589.5,589.5,589.5
BANKNIFTY,10:38:00,103800,1774588083249,52691.95,52700.0,1226.35,1226.65,1226.65,1226.35,1226.35,629.3,597.05,0.0,180.0,180.0,redis_hash,324,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,629.3,629.3,629.3,597.35,597.35,597.05
BANKNIFTY,10:39:00,103900,1774588140987,52752.05,52800.0,1210.3000000000002,1210.3000000000002,1210.3000000000002,1210.3000000000002,1210.3000000000002,601.45,608.85,30.0,30.0,60.0,redis_hash,325,NSE_FO,1,NSE_INDEX:Nifty_Bank,52800.0,False,NSE_FO|52396,NSE_FO|52397,52396,52397,NSE_FO:52396,NSE_FO:52397,False,False,False,601.45,601.45,601.45,608.85,608.85,608.85
BANKNIFTY,10:40:00,104000,1774588202093,52747.95,52700.0,1223.25,1222.5,1224.9499999999998,1221.2,1223.25,660.0,563.25,90.0,120.0,210.0,redis_hash,326,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,661.3,661.3,660.0,561.2,563.65,561.2
BANKNIFTY,10:41:00,104100,1774588261357,52705.3,52700.0,1219.8,1219.25,1219.8,1219.25,1219.8,640.75,579.05,90.0,60.0,150.0,redis_hash,327,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,640.75,640.75,640.75,578.5,579.05,578.5
BANKNIFTY,10:42:00,104200,1774588322658,52670.25,52700.0,1221.95,1217.15,1222.3000000000002,1215.9,1221.95,620.45,601.5,120.0,180.0,300.0,redis_hash,328,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,618.65,620.45,617.4,598.5,601.85,598.5
BANKNIFTY,10:43:00,104300,1774588381441,52695.45,52700.0,1226.8000000000002,1227.65,1227.65,1226.8000000000002,1226.8000000000002,633.6,593.2,180.0,90.0,270.0,redis_hash,329,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,633.6,633.6,633.6,594.05,594.05,593.2
BANKNIFTY,10:44:00,104400,1774588442503,52681.05,52700.0,1234.9499999999998,1232.55,1234.9499999999998,1232.55,1234.9499999999998,628.9,606.05,60.0,120.0,180.0,redis_hash,330,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,628.9,628.9,628.9,603.65,606.05,603.65
BANKNIFTY,10:45:00,104500,1774588501854,52649.9,52600.0,1236.8000000000002,1234.3,1236.8000000000002,1234.3,1236.8000000000002,675.35,561.45,60.0,240.0,300.0,redis_hash,331,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,673.75,675.35,673.75,560.55,561.45,560.55
BANKNIFTY,10:46:00,104600,1774588562221,52627.65,52600.0,1234.6,1234.8,1235.5,1234.6,1234.6,660.0,574.6,180.0,120.0,300.0,redis_hash,332,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,660.0,660.0,660.0,574.8,575.5,574.6
BANKNIFTY,10:47:00,104700,1774588622251,52616.4,52600.0,1227.1,1228.85,1230.65,1226.75,1227.1,649.2,577.9,90.0,150.0,240.0,redis_hash,333,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,648.85,649.2,648.85,580.0,581.45,577.9
BANKNIFTY,10:48:00,104800,1774588681140,52636.3,52600.0,1228.15,1226.4,1228.15,1226.4,1228.15,660.0,568.15,30.0,60.0,90.0,redis_hash,334,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,660.0,660.0,660.0,566.4,568.15,566.4
BANKNIFTY,10:49:00,104900,1774588740855,52667.35,52700.0,1218.6,1218.6,1218.6,1218.6,1218.6,615.85,602.75,0.0,60.0,60.0,redis_hash,335,NSE_FO,1,NSE_INDEX:Nifty_Bank,52700.0,False,NSE_FO|52394,NSE_FO|52395,52394,52395,NSE_FO:52394,NSE_FO:52395,False,False,False,615.85,615.85,615.85,602.75,602.75,602.75
BANKNIFTY,10:50:00,105000,1774588803255,52612.15,52600.0,1216.85,1216.05,1220.8,1214.15,1216.85,640.05,576.8,150.0,150.0,300.0,redis_hash,336,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,637.65,640.05,637.35,578.4,580.75,576.8
BANKNIFTY,10:51:00,105100,1774588861008,52622.95,52600.0,1224.6999999999998,1224.6999999999998,1224.6999999999998,1224.6999999999998,1224.6999999999998,647.9,576.8,0.0,30.0,30.0,redis_hash,337,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,647.9,647.9,647.9,576.8,576.8,576.8
BANKNIFTY,10:52:00,105200,1774588923253,52612.7,52600.0,1226.0,1225.8,1226.15,1225.65,1226.0,648.35,577.65,120.0,90.0,210.0,redis_hash,338,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,648.0,648.35,648.0,577.8,577.8,577.65
BANKNIFTY,10:53:00,105300,1774588981923,52616.2,52600.0,1224.7,1224.35,1224.7,1222.1,1224.7,650.1,574.6,60.0,240.0,300.0,redis_hash,339,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,650.1,650.1,650.1,574.25,574.6,572.0
BANKNIFTY,10:54:00,105400,1774589043246,52588.6,52600.0,1219.25,1214.5500000000002,1219.85,1213.5500000000002,1219.25,631.15,588.1,330.0,180.0,510.0,redis_hash,340,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,628.85,631.75,628.85,585.7,588.1,584.7
BANKNIFTY,10:55:00,105500,1774589100868,52564.25,52600.0,1214.6,1212.4,1214.6,1212.4,1214.6,618.85,595.75,60.0,60.0,120.0,redis_hash,341,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,617.2,618.85,617.2,595.2,595.75,595.2
BANKNIFTY,10:56:00,105600,1774589162073,52586.2,52600.0,1223.85,1227.7,1227.7,1223.85,1223.85,629.6,594.25,270.0,90.0,360.0,redis_hash,342,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,631.1,631.1,629.6,596.6,596.6,594.25
BANKNIFTY,10:57:00,105700,1774589223097,52559.7,52600.0,1220.75,1216.2,1225.25,1211.7,1220.75,617.75,603.0,120.0,210.0,330.0,redis_hash,343,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,622.25,622.25,617.75,593.95,603.0,593.95
BANKNIFTY,10:58:00,105800,1774589282203,52575.5,52600.0,1218.5500000000002,1216.45,1218.5500000000002,1216.45,1218.5500000000002,620.7,597.85,60.0,90.0,150.0,redis_hash,344,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,620.7,620.7,620.7,595.75,597.85,595.75
BANKNIFTY,10:59:00,105900,1774589342221,52608.45,52600.0,1208.85,1206.25,1208.95,1205.5,1208.85,626.35,582.5,90.0,150.0,240.0,redis_hash,345,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,625.8,626.35,625.05,580.45,582.6,580.45
BANKNIFTY,11:00:00,110000,1774589401429,52579.5,52600.0,1201.4,1201.4,1201.4,1201.4,1201.4,616.15,585.25,30.0,30.0,60.0,redis_hash,346,NSE_FO,1,NSE_INDEX:Nifty_Bank,52600.0,False,NSE_FO|52392,NSE_FO|52393,52392,52393,NSE_FO:52392,NSE_FO:52393,False,False,False,616.15,616.15,616.15,585.25,585.25,585.25
FINNIFTY,09:23:00,92300,1774587015242,24704.85,24700.0,625.0,622.95,635.1500000000001,616.3,625.0,321.65,303.35,2760.0,1440.0,4200.0,startup_backfill,249,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24700.0,False,NSE_FO|53568,NSE_FO|53569,53568,53569,NSE_FO:53568,NSE_FO:53569,False,False,False,313.9,326.1,313.9,309.05,309.05,302.4
FINNIFTY,09:24:00,92400,1774587015243,24683.75,24700.0,634.95,626.2,640.55,621.95,634.95,319.0,315.95,2940.0,3240.0,6180.0,startup_backfill,250,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24700.0,False,NSE_FO|53568,NSE_FO|53569,53568,53569,NSE_FO:53568,NSE_FO:53569,False,False,False,321.45,321.95,319.0,304.75,318.6,302.95
FINNIFTY,09:25:00,92500,1774587015244,24686.55,24700.0,618.4,629.4,632.95,616.9,618.4,308.4,310.0,3720.0,3900.0,7620.0,startup_backfill,251,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24700.0,False,NSE_FO|53568,NSE_FO|53569,53568,53569,NSE_FO:53568,NSE_FO:53569,False,False,False,313.9,315.0,306.9,315.5,317.95,310.0
FINNIFTY,09:26:00,92600,1774587015245,24672.7,24650.0,635.5,635.5,635.5,635.5,635.5,340.0,295.5,4020.0,0.0,4020.0,startup_backfill,252,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,340.0,340.0,340.0,295.5,295.5,295.5
FINNIFTY,09:27:00,92700,1774587015246,24659.15,24650.0,627.4,627.4,627.4,627.4,627.4,330.75,296.65,600.0,600.0,1200.0,startup_backfill,253,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,330.75,330.75,330.75,296.65,296.65,296.65
FINNIFTY,09:28:00,92800,1774587015247,24661.95,24650.0,623.3,625.3499999999999,625.65,623.0,623.3,323.0,300.3,2340.0,2640.0,4980.0,startup_backfill,254,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,322.7,323.0,322.7,302.65,302.65,300.3
FINNIFTY,09:29:00,92900,1774587015248,24652.35,24650.0,631.0,631.8,631.8,631.0,631.0,331.75,299.25,3000.0,2640.0,5640.0,startup_backfill,255,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,332.55,332.55,331.75,299.25,299.25,299.25
FINNIFTY,09:30:00,93000,1774587015249,24626.1,24650.0,632.55,624.9000000000001,635.1500000000001,624.9000000000001,632.55,317.35,315.2,1440.0,3360.0,4800.0,startup_backfill,256,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,317.35,317.35,317.35,307.55,317.8,307.55
FINNIFTY,09:31:00,93100,1774587015250,24643.75,24650.0,623.3499999999999,618.65,623.3499999999999,618.65,623.3499999999999,319.4,303.95,4140.0,1140.0,5280.0,startup_backfill,257,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,314.7,319.4,314.7,303.95,303.95,303.95
FINNIFTY,09:32:00,93200,1774587015251,24662.5,24650.0,626.35,622.6,627.6,619.1,626.35,324.25,302.1,780.0,3360.0,4140.0,startup_backfill,258,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,324.25,324.25,324.25,298.35,303.35,294.85
FINNIFTY,09:33:00,93300,1774587015252,24646.6,24650.0,616.25,624.15,627.2,613.1,616.25,315.0,301.25,2580.0,2820.0,5400.0,startup_backfill,259,NSE_FO,1,NSE_INDEX:Nifty_Fin_Service,24650.0,False,NSE_FO|68891,NSE_FO|68892,68891,68892,NSE_FO:68891,NSE_FO:68892,False,False,False,322.2,322.2,315.0,301.95,305.0,298.1
